updated,,,A2,A3,A4,A5
00:58:32,2.234,0.000,3.040,2.874,0.274,2.586
00:57:32,2.204,0.000,3.045,2.879,0.269,2.576
00:56:33,2.151,0.000,3.055,2.874,0.269,2.527
00:55:33,2.370,0.000,3.055,2.879,0.269,2.615
00:54:33,2.258,0.000,3.050,2.879,0.264,2.630
00:53:32,2.214,0.000,3.040,2.864,0.283,2.590
00:52:33,2.224,0.000,3.055,2.884,0.274,2.595
00:51:33,2.175,0.000,3.045,2.859,0.274,2.405
00:50:33,2.351,0.000,3.035,2.869,0.274,2.620
00:49:33,2.141,0.000,3.040,2.854,0.279,2.556
00:48:32,2.243,0.000,3.050,2.884,0.279,2.610
00:47:33,2.361,0.000,3.040,2.874,0.283,2.615
00:46:32,2.263,0.000,3.045,2.879,0.279,2.605
00:45:32,2.063,0.000,3.045,2.854,0.274,2.522
00:44:32,2.141,0.000,3.040,2.879,0.274,2.566
00:43:32,2.297,0.000,3.050,2.879,0.283,2.576
00:42:32,2.126,0.000,3.055,2.874,0.288,2.537
00:41:32,2.160,0.000,3.040,2.879,0.279,2.493
00:40:32,2.209,0.000,3.055,2.879,0.279,2.566
00:39:32,2.170,0.000,3.050,2.884,0.283,2.595
00:38:32,2.317,0.000,3.050,2.884,0.288,2.551
00:37:33,2.224,0.000,3.050,2.879,0.283,2.590
00:36:33,2.111,0.000,3.055,2.879,0.283,2.502
00:35:33,2.199,0.000,3.045,2.884,0.293,2.551
00:34:33,2.146,0.000,3.045,2.879,0.298,2.546
00:33:33,2.082,0.000,3.040,2.864,0.293,2.488
00:32:32,2.175,0.000,3.050,2.879,0.288,2.512
00:31:32,2.097,0.000,3.050,2.884,0.293,2.512
00:30:32,2.038,0.000,3.040,2.879,0.298,2.419
00:29:33,2.190,0.000,3.045,2.879,0.288,2.522
00:28:32,2.121,0.000,3.035,2.879,0.298,2.502
00:27:33,2.043,0.000,3.045,2.874,0.303,2.434
00:26:32,2.180,0.000,3.060,2.879,0.288,2.542
00:25:33,2.155,0.000,3.045,2.869,0.303,2.527
00:24:32,2.111,0.000,3.050,2.874,0.303,2.454
00:23:33,2.126,0.000,3.045,2.884,0.298,2.488
00:22:32,2.146,0.000,3.045,2.879,0.308,2.498
00:21:33,2.102,0.000,3.045,2.874,0.308,2.532
00:20:32,2.239,0.000,3.045,2.874,0.303,2.498
00:19:32,2.116,0.000,3.040,2.869,0.303,2.498
00:18:33,2.175,0.000,3.050,2.884,0.303,2.498
00:17:32,2.111,0.000,3.055,2.879,0.308,2.512
00:16:32,2.180,0.000,3.035,2.879,0.298,2.493
00:15:32,2.141,0.000,3.040,2.874,0.313,2.473
00:14:32,2.199,0.000,3.050,2.879,0.313,2.454
00:13:32,2.102,0.000,3.050,2.874,0.313,2.410
00:12:32,2.146,0.000,3.055,2.879,0.308,2.454
00:11:33,2.185,0.000,3.040,2.879,0.313,2.478
00:10:32,2.058,0.000,3.050,2.879,0.313,2.493
00:09:32,2.087,0.000,3.045,2.879,0.308,2.483
00:08:33,2.219,0.000,3.055,2.874,0.313,2.449
00:07:33,2.009,0.000,3.055,2.874,0.303,2.356
00:06:33,2.009,0.000,3.050,2.874,0.313,2.239
00:05:33,2.126,0.000,3.045,2.879,0.323,2.419
00:04:32,2.199,0.000,3.045,2.874,0.318,2.454
00:03:32,2.160,0.000,3.055,2.874,0.323,2.458
00:02:33,2.102,0.000,3.045,2.874,0.318,2.414
00:01:33,1.955,0.000,3.045,2.884,0.323,2.331
00:00:33,2.053,0.000,3.055,2.884,0.323,2.380
23:59:33,2.097,0.000,3.040,2.869,0.313,2.439
23:58:32,2.224,0.000,3.045,2.874,0.313,2.458
23:57:32,2.097,0.000,3.045,2.869,0.318,2.463
23:56:33,2.170,0.000,3.050,2.879,0.337,2.449
23:55:32,2.185,0.000,3.060,2.893,0.337,2.434
23:54:33,2.082,0.000,3.040,2.879,0.327,2.434
23:53:33,2.097,0.000,3.055,2.879,0.337,2.395
23:52:33,2.014,0.000,3.040,2.879,0.352,2.375
23:51:32,1.999,0.000,3.030,2.884,0.337,2.346
23:50:32,2.072,0.000,3.050,2.869,0.337,2.341
23:49:32,2.058,0.000,3.050,2.869,0.337,2.395
23:48:32,2.165,0.000,3.060,2.869,0.323,2.263
23:47:32,2.067,0.000,3.045,2.879,0.342,2.370
23:46:33,2.063,0.000,3.050,2.879,0.332,2.444
23:45:32,2.067,0.000,3.055,2.845,0.327,2.292
23:44:32,2.111,0.000,3.050,2.879,0.332,2.395
23:43:32,2.077,0.000,3.040,2.879,0.327,2.419
23:42:33,2.053,0.000,3.055,2.884,0.323,2.429
23:41:32,2.028,0.000,3.050,2.884,0.332,2.292
23:40:33,2.043,0.000,3.045,2.874,0.337,2.395
23:39:33,2.048,0.000,3.045,2.879,0.342,2.326
23:38:32,1.887,0.000,3.055,2.864,0.342,2.307
23:37:33,1.970,0.000,3.035,2.869,0.352,2.375
23:36:33,2.111,0.000,3.050,2.879,0.342,2.424
23:35:32,2.028,0.000,3.030,2.874,0.337,2.390
23:34:32,2.014,0.000,3.050,2.879,0.352,2.341
23:33:33,2.087,0.000,3.040,2.889,0.342,2.375
23:32:32,1.989,0.000,3.035,2.874,0.342,2.278
23:31:32,2.063,0.000,3.045,2.884,0.337,2.375
23:30:33,2.023,0.000,3.050,2.889,0.352,2.395
23:29:32,2.023,0.000,3.045,2.874,0.347,2.395
23:28:32,2.009,0.000,3.040,2.884,0.347,2.385
23:27:33,2.058,0.000,3.040,2.874,0.342,2.375
23:26:32,2.038,0.000,3.055,2.884,0.357,2.336
23:25:32,2.043,0.000,3.045,2.879,0.352,2.239
23:24:33,2.028,0.000,3.045,2.879,0.342,2.366
23:23:32,1.984,0.000,3.045,2.884,0.352,2.370
23:22:33,2.019,0.000,3.055,2.879,0.357,2.243
23:21:32,1.989,0.000,3.035,2.874,0.357,2.326
23:20:32,1.984,0.000,3.045,2.884,0.347,2.361
23:19:33,1.984,0.000,3.050,2.874,0.347,2.336
23:18:33,2.023,0.000,3.050,2.884,0.362,2.302
23:17:32,2.102,0.000,3.050,2.884,0.362,2.351
23:16:33,2.009,0.000,3.040,2.879,0.362,2.375
23:15:32,1.999,0.000,3.060,2.884,0.357,2.375
23:14:32,2.038,0.000,3.055,2.879,0.357,2.370
23:13:33,1.989,0.000,3.040,2.879,0.362,2.341
23:12:32,1.989,0.000,3.040,2.874,0.362,2.326
23:11:32,1.994,0.000,3.040,2.889,0.367,2.326
23:10:32,1.979,0.000,3.055,2.879,0.362,2.312
23:09:32,2.019,0.000,3.045,2.879,0.357,2.351
23:08:33,2.004,0.000,3.030,2.874,0.371,2.351
23:07:32,2.126,0.000,3.050,2.884,0.362,2.356
23:06:32,1.994,0.000,3.050,2.879,0.367,2.336
23:05:32,2.063,0.000,3.035,2.874,0.371,2.351
23:04:33,2.107,0.000,3.050,2.884,0.376,2.341
23:03:32,2.077,0.000,3.040,2.889,0.367,2.346
23:02:32,1.965,0.000,3.050,2.864,0.367,2.307
23:01:32,2.023,0.000,3.055,2.884,0.367,2.312
23:00:32,1.999,0.000,3.050,2.884,0.367,2.307
22:59:32,1.989,0.000,3.055,2.879,0.367,2.278
22:58:32,2.087,0.000,3.050,2.874,0.371,2.287
22:57:32,1.940,0.000,3.045,2.879,0.371,2.263
22:56:32,2.033,0.000,3.050,2.874,0.367,2.326
22:55:33,1.989,0.000,3.040,2.874,0.376,2.331
22:54:33,1.970,0.000,3.045,2.879,0.376,2.234
22:53:32,1.945,0.000,3.050,2.884,0.386,2.297
22:52:32,2.097,0.000,3.050,2.884,0.381,2.322
22:51:33,1.872,0.000,3.035,2.864,0.381,2.317
22:50:32,1.984,0.000,3.045,2.879,0.381,2.292
22:49:32,2.009,0.000,3.050,2.874,0.391,2.287
22:48:32,1.979,0.000,3.060,2.854,0.376,2.263
22:47:33,1.975,0.000,3.060,2.889,0.376,2.312
22:46:33,2.009,0.000,3.050,2.884,0.381,2.346
22:45:33,2.009,0.000,3.040,2.869,0.376,2.341
22:44:32,1.950,0.000,3.050,2.854,0.371,2.180
22:43:32,2.019,0.000,3.045,2.879,0.381,2.331
22:42:32,1.984,0.000,3.055,2.884,0.391,2.307
22:41:32,1.979,0.000,3.045,2.869,0.376,2.292
22:40:32,1.950,0.000,3.045,2.889,0.391,2.209
22:39:32,1.989,0.000,3.045,2.869,0.376,2.204
22:38:32,1.926,0.000,3.040,2.869,0.381,2.278
22:37:33,1.975,0.000,3.030,2.874,0.381,2.278
22:36:32,1.950,0.000,3.045,2.889,0.386,2.307
22:35:33,1.945,0.000,3.055,2.874,0.381,2.268
22:34:32,1.891,0.000,3.050,2.859,0.391,2.292
22:33:33,1.970,0.000,3.045,2.889,0.376,2.326
22:32:32,1.935,0.000,3.045,2.893,0.376,2.317
22:31:33,2.082,0.000,3.055,2.874,0.386,2.273
22:30:32,1.979,0.000,3.050,2.893,0.386,2.312
22:29:33,1.926,0.000,3.055,2.859,0.386,2.175
22:28:32,1.979,0.000,3.050,2.889,0.386,2.283
22:27:32,1.970,0.000,3.055,2.889,0.386,2.307
22:26:33,1.945,0.000,3.045,2.879,0.386,2.209
22:25:33,1.999,0.000,3.045,2.874,0.391,2.307
22:24:32,1.989,0.000,3.055,2.879,0.386,2.341
22:23:32,1.955,0.000,3.055,2.874,0.386,2.248
22:22:33,1.979,0.000,3.055,2.889,0.391,2.331
22:21:33,2.028,0.000,3.045,2.879,0.391,2.302
22:20:32,1.999,0.000,3.055,2.869,0.386,2.278
22:19:33,1.989,0.000,3.055,2.884,0.386,2.268
22:18:33,1.965,0.000,3.045,2.874,0.386,2.312
22:17:32,1.906,0.000,3.055,2.869,0.391,2.326
22:16:32,1.960,0.000,3.055,2.889,0.386,2.317
22:15:32,2.053,0.000,3.040,2.874,0.386,2.209
22:14:33,1.975,0.000,3.045,2.889,0.386,2.278
22:13:33,2.009,0.000,3.060,2.884,0.396,2.341
22:12:32,1.960,0.000,3.035,2.884,0.386,2.297
22:11:33,2.019,0.000,3.055,2.893,0.386,2.322
22:10:32,1.994,0.000,3.050,2.849,0.381,2.302
22:09:32,2.092,0.000,3.040,2.889,0.391,2.297
22:08:32,1.989,0.000,3.045,2.874,0.386,2.336
22:07:32,2.067,0.000,3.060,2.884,0.386,2.292
22:06:32,2.009,0.000,3.055,2.889,0.376,2.326
22:05:32,1.994,0.000,3.040,2.879,0.391,2.336
22:04:32,1.989,0.000,3.030,2.879,0.381,2.331
22:03:32,2.014,0.000,3.045,2.889,0.386,2.317
22:02:32,1.955,0.000,3.040,2.864,0.386,2.273
22:01:32,2.014,0.000,3.045,2.884,0.391,2.331
22:00:32,1.970,0.000,3.055,2.889,0.386,2.322
21:59:32,2.009,0.000,3.045,2.869,0.376,2.331
21:58:33,2.067,0.000,3.060,2.884,0.381,2.336
21:57:32,2.097,0.000,3.050,2.869,0.371,2.336
21:56:32,1.877,0.000,3.045,2.849,0.371,2.151
21:55:32,2.048,0.000,3.040,2.889,0.381,2.351
21:54:32,2.023,0.000,3.060,2.874,0.386,2.346
21:53:33,2.004,0.000,3.040,2.879,0.376,2.234
21:52:32,2.077,0.000,3.050,2.889,0.376,2.322
21:51:33,1.979,0.000,3.045,2.849,0.381,2.326
21:50:32,2.077,0.000,3.050,2.879,0.386,2.312
21:49:32,1.999,0.000,3.045,2.889,0.391,2.351
21:48:32,1.965,0.000,3.045,2.879,0.376,2.209
21:47:33,1.979,0.000,3.060,2.889,0.381,2.312
21:46:32,2.058,0.000,3.050,2.884,0.381,2.351
21:45:32,1.984,0.000,3.045,2.859,0.386,2.370
21:44:32,2.151,0.000,3.045,2.889,0.376,2.385
21:43:32,2.028,0.000,3.055,2.884,0.376,2.361
21:42:33,1.989,0.000,3.045,2.879,0.381,2.356
21:41:32,2.102,0.000,3.045,2.889,0.376,2.341
21:40:33,1.945,0.000,3.045,2.884,0.376,2.336
21:39:33,2.067,0.000,3.040,2.879,0.367,2.414
21:38:32,1.979,0.000,3.055,2.879,0.367,2.400
21:37:33,2.063,0.000,3.045,2.884,0.362,2.414
21:36:33,2.048,0.000,3.045,2.889,0.371,2.395
21:35:33,2.097,0.000,3.045,2.889,0.367,2.370
21:34:32,2.067,0.000,3.045,2.874,0.362,2.449
21:33:32,2.136,0.000,3.055,2.884,0.362,2.351
21:32:32,2.082,0.000,3.050,2.893,0.371,2.419
21:31:32,1.911,0.000,3.040,2.845,0.371,2.380
21:30:32,2.043,0.000,3.045,2.889,0.362,2.380
21:29:32,2.058,0.000,3.040,2.889,0.357,2.419
21:28:32,2.082,0.000,3.055,2.879,0.352,2.312
21:27:33,2.195,0.000,3.045,2.893,0.352,2.444
21:26:32,2.151,0.000,3.055,2.879,0.347,2.493
21:25:32,2.243,0.000,3.065,2.874,0.352,2.473
21:24:33,2.170,0.000,3.055,2.889,0.347,2.483
21:23:32,2.141,0.000,3.040,2.879,0.347,2.483
21:22:32,2.219,0.000,3.060,2.889,0.352,2.473
21:21:32,2.107,0.000,3.050,2.884,0.352,2.458
21:20:32,2.107,0.000,3.050,2.889,0.342,2.380
21:19:32,2.087,0.000,3.060,2.898,0.332,2.454
21:18:32,1.940,0.000,3.055,2.879,0.342,2.273
21:17:32,2.077,0.000,3.055,2.893,0.342,2.527
21:16:32,2.146,0.000,3.045,2.893,0.347,2.454
21:15:32,2.121,0.000,3.050,2.889,0.332,2.468
21:14:32,2.131,0.000,3.055,2.884,0.327,2.507
21:13:33,2.141,0.000,3.050,2.893,0.323,2.522
21:12:33,2.092,0.000,3.040,2.884,0.332,2.493
21:11:33,2.170,0.000,3.050,2.889,0.323,2.512
21:10:32,2.243,0.000,3.035,2.889,0.327,2.512
21:09:32,2.209,0.000,3.045,2.889,0.323,2.463
21:08:32,2.175,0.000,3.045,2.884,0.323,2.483
21:07:33,2.136,0.000,3.084,2.884,0.308,2.551
21:06:32,2.146,0.000,3.050,2.874,0.303,2.561
21:05:32,2.287,0.000,3.040,2.893,0.308,2.576
21:04:32,2.283,0.000,3.045,2.879,0.313,2.546
21:03:32,2.146,0.000,3.050,2.879,0.313,2.551
21:02:32,2.209,0.000,3.055,2.898,0.303,2.556
21:01:32,2.087,0.000,3.045,2.859,0.298,2.326
21:00:32,2.322,0.000,3.050,2.884,0.298,2.561
20:59:32,2.165,0.000,3.060,2.889,0.303,2.395
20:58:32,2.116,0.000,3.035,2.889,0.298,2.546
20:57:32,2.336,0.000,3.045,2.884,0.298,2.615
20:56:32,2.214,0.000,3.050,2.869,0.298,2.532
20:55:33,2.204,0.000,3.045,2.879,0.288,2.605
20:54:33,2.121,0.000,3.045,2.884,0.293,2.586
20:53:32,2.234,0.000,3.050,2.884,0.293,2.595
20:52:32,2.195,0.000,3.060,2.884,0.288,2.620
20:51:32,2.087,0.000,3.055,2.859,0.283,2.478
20:50:32,2.224,0.000,3.040,2.879,0.288,2.600
20:49:32,2.258,0.000,3.050,2.884,0.283,2.595
20:48:32,2.126,0.000,3.055,2.893,0.283,2.512
20:47:32,2.209,0.000,3.050,2.879,0.283,2.605
20:46:32,2.111,0.000,3.060,2.884,0.279,2.454
20:45:32,2.263,0.000,3.055,2.879,0.279,2.600
20:44:32,2.366,0.000,3.065,2.889,0.283,2.581
20:43:32,2.273,0.000,3.055,2.893,0.274,2.537
20:42:33,2.297,0.000,3.050,2.889,0.274,2.630
20:41:32,2.151,0.000,3.050,2.879,0.269,2.644
20:40:32,2.312,0.000,3.055,2.884,0.274,2.620
20:39:32,2.209,0.000,3.050,2.884,0.274,2.620
20:38:33,2.151,0.000,3.055,2.884,0.269,2.439
20:37:33,2.185,0.000,3.060,2.889,0.269,2.615
20:36:32,2.224,0.000,3.050,2.889,0.274,2.664
20:35:32,2.209,0.000,3.050,2.864,0.269,2.542
20:34:32,2.180,0.000,3.050,2.884,0.269,2.590
20:33:32,2.136,0.000,3.045,2.884,0.269,2.581
20:32:32,2.331,0.000,3.055,2.898,0.269,2.581
20:31:32,2.214,0.000,3.040,2.889,0.274,2.581
20:30:32,2.297,0.000,3.055,2.884,0.274,2.571
20:29:33,2.219,0.000,3.050,2.893,0.269,2.649
20:28:32,2.278,0.000,3.050,2.889,0.274,2.664
20:27:32,2.258,0.000,3.060,2.879,0.269,2.561
20:26:33,2.243,0.000,3.045,2.893,0.269,2.625
20:25:32,2.175,0.000,3.040,2.859,0.274,2.581
20:24:32,2.351,0.000,3.045,2.893,0.269,2.615
20:23:32,2.273,0.000,3.045,2.893,0.269,2.605
20:22:32,2.248,0.000,3.045,2.893,0.274,2.571
20:21:32,2.136,0.000,3.055,2.898,0.279,2.527
20:20:32,2.204,0.000,3.050,2.884,0.283,2.561
20:19:32,2.170,0.000,3.050,2.859,0.279,2.566
20:18:32,2.317,0.000,3.045,2.889,0.279,2.507
20:17:32,2.136,0.000,3.040,2.893,0.288,2.546
20:16:32,2.136,0.000,3.065,2.884,0.274,2.366
20:15:32,2.278,0.000,3.045,2.884,0.283,2.556
20:14:33,2.092,0.000,3.045,2.889,0.283,2.478
20:13:32,2.146,0.000,3.040,2.884,0.288,2.522
20:12:32,2.136,0.000,3.055,2.893,0.303,2.542
20:11:32,2.126,0.000,3.040,2.884,0.303,2.458
20:10:32,2.136,0.000,3.050,2.889,0.303,2.493
20:09:32,2.048,0.000,3.055,2.898,0.293,2.434
20:08:32,2.180,0.000,3.040,2.884,0.293,2.493
20:07:32,2.077,0.000,3.050,2.893,0.303,2.517
20:06:32,1.999,0.000,3.040,2.893,0.298,2.395
20:05:32,2.263,0.000,3.050,2.893,0.298,2.434
20:04:32,2.199,0.000,3.055,2.903,0.303,2.522
20:03:32,2.072,0.000,3.055,2.889,0.303,2.498
20:02:32,2.170,0.000,3.050,2.889,0.308,2.449
20:01:32,2.136,0.000,3.050,2.893,0.298,2.483
20:00:32,2.170,0.000,3.055,2.893,0.318,2.502
19:59:32,2.195,0.000,3.050,2.893,0.303,2.512
19:58:32,2.053,0.000,3.045,2.869,0.298,2.458
19:57:32,2.082,0.000,3.050,2.893,0.308,2.449
19:56:32,2.092,0.000,3.050,2.903,0.318,2.449
19:55:33,2.199,0.000,3.050,2.879,0.318,2.478
19:54:33,2.102,0.000,3.045,2.889,0.323,2.434
19:53:32,2.126,0.000,3.050,2.908,0.323,2.424
19:52:32,2.009,0.000,3.050,2.893,0.318,2.317
19:51:32,2.111,0.000,3.045,2.898,0.332,2.414
19:50:32,2.146,0.000,3.050,2.903,0.318,2.292
19:49:32,2.141,0.000,3.045,2.884,0.347,2.336
19:48:32,2.038,0.000,3.050,2.913,0.342,2.395
19:47:32,2.053,0.000,3.055,2.884,0.342,2.356
19:46:32,2.028,0.000,3.040,2.893,0.342,2.326
19:45:32,1.989,0.000,3.050,2.898,0.352,2.375
19:44:33,2.038,0.000,3.055,2.898,0.352,2.351
19:43:32,2.063,0.000,3.050,2.903,0.347,2.390
19:42:32,1.955,0.000,3.050,2.889,0.347,2.243
19:41:32,2.014,0.000,3.040,2.903,0.347,2.317
19:40:32,2.048,0.000,3.040,2.903,0.362,2.346
19:39:32,1.994,0.000,3.050,2.908,0.357,2.322
19:38:32,1.965,0.000,3.045,2.884,0.352,2.302
19:37:32,2.175,0.000,3.050,2.908,0.337,2.400
19:36:32,2.067,0.000,3.060,2.908,0.352,2.380
19:35:32,2.014,0.000,3.040,2.903,0.362,2.390
19:34:32,2.004,0.000,3.045,2.898,0.376,2.326
19:33:33,1.945,0.000,3.045,2.898,0.367,2.312
19:32:32,1.989,0.000,3.040,2.889,0.371,2.331
19:31:33,2.009,0.000,3.040,2.913,0.357,2.312
19:30:32,1.950,0.000,3.050,2.903,0.367,2.258
19:29:32,2.004,0.000,3.040,2.903,0.367,2.302
19:28:32,1.984,0.000,3.055,2.884,0.367,2.273
19:27:32,2.019,0.000,3.050,2.908,0.357,2.331
19:26:32,2.038,0.000,3.040,2.893,0.367,2.331
19:25:32,1.970,0.000,3.055,2.937,0.367,2.366
19:24:32,1.989,0.000,3.050,2.913,0.381,2.346
19:23:33,1.808,0.000,3.045,2.869,0.376,2.248
19:22:32,2.063,0.000,3.055,2.913,0.367,2.292
19:21:33,1.984,0.000,3.050,2.903,0.381,2.322
19:20:32,1.955,0.000,3.055,2.903,0.381,2.195
19:19:32,1.965,0.000,3.045,2.903,0.381,2.307
19:18:32,2.019,0.000,3.045,2.903,0.381,2.312
19:17:32,1.916,0.000,3.050,2.913,0.381,2.297
19:16:32,1.979,0.000,3.040,2.893,0.376,2.283
19:15:33,1.916,0.000,3.040,2.903,0.386,2.278
19:14:32,2.004,0.000,3.050,2.913,0.381,2.258
19:13:32,1.945,0.000,3.050,2.908,0.376,2.322
19:12:32,1.989,0.000,3.040,2.898,0.381,2.307
19:11:32,1.999,0.000,3.055,2.913,0.386,2.243
19:10:32,1.960,0.000,3.035,2.903,0.381,2.283
19:09:32,1.857,0.000,3.050,2.918,0.376,2.287
19:08:32,1.965,0.000,3.050,2.908,0.386,2.243
19:07:32,1.921,0.000,3.040,2.898,0.386,2.214
19:06:32,2.038,0.000,3.055,2.879,0.386,2.063
19:05:32,1.950,0.000,3.050,2.893,0.391,2.297
19:04:32,1.975,0.000,3.050,2.908,0.386,2.253
19:03:32,1.960,0.000,3.060,2.889,0.386,2.278
19:02:32,2.063,0.000,3.045,2.898,0.386,2.302
19:01:32,1.965,0.000,3.045,2.908,0.386,2.292
19:00:32,1.970,0.000,3.045,2.903,0.391,2.317
18:59:32,1.931,0.000,3.045,2.889,0.391,2.297
18:58:32,2.058,0.000,3.045,2.913,0.391,2.287
18:57:32,1.955,0.000,3.040,2.918,0.391,2.312
18:56:33,1.945,0.000,3.040,2.908,0.386,2.268
18:55:33,1.979,0.000,3.045,2.893,0.386,2.248
18:54:33,1.965,0.000,3.045,2.918,0.386,2.283
18:53:32,1.877,0.000,3.040,2.898,0.386,2.146
18:52:32,2.028,0.000,3.055,2.908,0.386,2.253
18:51:32,1.940,0.000,3.050,2.903,0.376,2.248
18:50:32,2.028,0.000,3.040,2.903,0.391,2.209
18:49:32,2.004,0.000,3.055,2.908,0.381,2.283
18:48:32,1.965,0.000,3.040,2.918,0.386,2.292
18:47:32,2.019,0.000,3.060,2.913,0.386,2.307
18:46:32,2.058,0.000,3.040,2.908,0.391,2.263
18:45:32,2.053,0.000,3.055,2.908,0.391,2.331
18:44:32,2.004,0.000,3.050,2.918,0.391,2.346
18:43:32,1.989,0.000,3.040,2.923,0.391,2.317
18:42:32,2.038,0.000,3.035,2.918,0.391,2.302
18:41:32,1.906,0.000,3.050,2.893,0.391,2.292
18:40:33,1.940,0.000,3.045,2.903,0.391,2.268
18:39:32,1.931,0.000,3.050,2.947,0.386,2.263
18:38:32,1.979,0.000,3.050,2.923,0.386,2.229
18:37:32,1.984,0.000,3.035,2.918,0.386,2.302
18:36:33,1.950,0.000,3.050,2.913,0.386,2.326
18:35:32,1.960,0.000,3.055,2.923,0.391,2.297
18:34:32,1.882,0.000,3.030,2.918,0.391,2.283
18:33:32,1.975,0.000,3.045,2.923,0.391,2.307
18:32:32,2.058,0.000,3.045,2.918,0.386,2.283
18:31:32,1.970,0.000,3.045,2.893,0.391,2.219
18:30:33,1.940,0.000,3.055,2.918,0.386,2.278
18:29:32,2.009,0.000,3.050,2.913,0.376,2.326
18:28:32,1.999,0.000,3.050,2.923,0.386,2.317
18:27:32,2.009,0.000,3.050,2.918,0.376,2.322
18:26:32,2.058,0.000,3.035,2.913,0.386,2.312
18:25:32,2.014,0.000,3.055,2.918,0.386,2.346
18:24:32,1.960,0.000,3.050,2.908,0.386,2.312
18:23:33,2.033,0.000,3.035,2.918,0.376,2.317
18:22:32,1.970,0.000,3.060,2.903,0.381,2.307
18:21:32,2.111,0.000,3.050,2.928,0.376,2.356
18:20:32,2.092,0.000,3.045,2.913,0.371,2.322
18:19:32,1.901,0.000,3.045,2.898,0.386,2.224
18:18:32,2.038,0.000,3.045,2.928,0.367,2.390
18:17:32,2.131,0.000,3.055,2.928,0.371,2.380
18:16:32,1.931,0.000,3.050,2.893,0.376,2.361
18:15:32,2.028,0.000,3.040,2.918,0.376,2.336
18:14:32,2.116,0.000,3.045,2.923,0.371,2.370
18:13:32,2.087,0.000,3.050,2.918,0.367,2.405
18:12:32,2.043,0.000,3.045,2.913,0.367,2.390
18:11:32,2.082,0.000,3.055,2.918,0.371,2.419
18:10:32,2.028,0.000,3.050,2.918,0.362,2.336
18:09:32,2.072,0.000,3.055,2.918,0.357,2.400
18:08:32,2.180,0.000,3.045,2.903,0.352,2.317
18:07:32,2.053,0.000,3.055,2.928,0.362,2.424
18:06:32,2.170,0.000,3.050,2.923,0.367,2.395
18:05:32,2.175,0.000,3.050,2.913,0.357,2.405
18:04:32,2.082,0.000,3.050,2.918,0.352,2.410
18:03:32,2.082,0.000,3.050,2.918,0.352,2.444
18:02:32,2.092,0.000,3.045,2.928,0.347,2.444
18:01:32,2.111,0.000,3.050,2.923,0.337,2.488
18:00:32,2.195,0.000,3.045,2.933,0.337,2.493
17:59:32,2.136,0.000,3.040,2.923,0.347,2.444
17:58:32,2.190,0.000,3.045,2.928,0.332,2.493
17:57:32,2.092,0.000,3.050,2.918,0.327,2.498
17:56:32,2.126,0.000,3.045,2.913,0.332,2.522
17:55:32,2.141,0.000,3.050,2.923,0.327,2.468
17:54:32,2.087,0.000,3.040,2.908,0.327,2.444
17:53:32,2.234,0.000,3.050,2.918,0.323,2.473
17:52:33,2.116,0.000,3.045,2.937,0.332,2.478
17:51:32,2.063,0.000,3.055,2.903,0.332,2.473
17:50:32,2.199,0.000,3.045,2.923,0.342,2.463
17:49:32,2.092,0.000,3.050,2.923,0.332,2.297
17:48:32,2.175,0.000,3.040,2.923,0.313,2.502
17:47:32,2.243,0.000,3.040,2.918,0.313,2.493
17:46:32,2.209,0.000,3.045,2.933,0.318,2.512
17:45:32,2.121,0.000,3.050,2.923,0.318,2.488
17:44:32,2.116,0.000,3.055,2.937,0.323,2.473
17:43:33,2.107,0.000,3.050,2.908,0.308,2.478
17:42:32,2.278,0.000,3.045,2.928,0.303,2.537
17:41:33,2.302,0.000,3.055,2.923,0.303,2.556
17:40:33,2.165,0.000,3.045,2.913,0.298,2.546
17:39:33,2.190,0.000,3.050,2.928,0.303,2.546
17:38:32,2.160,0.000,3.060,2.928,0.293,2.502
17:37:33,2.155,0.000,3.055,2.933,0.288,2.522
17:36:32,2.141,0.000,3.040,2.923,0.283,2.507
17:35:32,2.102,0.000,3.040,2.918,0.288,2.473
17:34:32,2.258,0.000,3.040,2.928,0.283,2.571
17:33:32,2.155,0.000,3.040,2.928,0.283,2.312
17:32:32,2.195,0.000,3.055,2.928,0.283,2.590
17:31:32,2.136,0.000,3.050,2.923,0.283,2.615
17:30:32,2.155,0.000,3.055,2.923,0.279,2.458
17:29:32,2.248,0.000,3.055,2.937,0.288,2.556
17:28:33,2.214,0.000,3.050,2.923,0.279,2.561
17:27:32,2.126,0.000,3.045,2.942,0.279,2.434
17:26:32,2.165,0.000,3.060,2.923,0.288,2.561
17:25:32,2.160,0.000,3.050,2.923,0.288,2.586
17:24:32,2.033,0.000,3.060,2.933,0.283,2.385
17:23:32,2.199,0.000,3.040,2.933,0.293,2.615
17:22:32,2.195,0.000,3.045,2.928,0.288,2.615
17:21:32,2.356,0.000,3.060,2.937,0.279,2.610
17:20:32,2.199,0.000,3.055,2.942,0.283,2.581
17:19:32,2.224,0.000,3.045,2.937,0.279,2.581
17:18:33,2.204,0.000,3.065,2.923,0.283,2.630
17:17:32,2.170,0.000,3.055,2.933,0.274,2.370
17:16:32,2.263,0.000,3.045,2.952,0.283,2.600
17:15:33,2.185,0.000,3.045,2.933,0.283,2.605
17:14:32,2.292,0.000,3.045,2.933,0.279,2.615
17:13:32,2.248,0.000,3.060,2.937,0.279,2.498
